Code géographique,Elu,Orientation
03257,Marine,D
03258,Marine,D
03259,Marine,D
03260,Marine,D
03261,Marine,D
03262,Emmanuel,C
03263,Marine,D
03264,Marine,D
03265,Marine,D
03266,Marine,D
03267,Emmanuel,C
03268,Emmanuel,C
03269,Emmanuel,C
03270,Marine,D
03271,Emmanuel,C
03272,Marine,D
03273,Marine,D
03274,Marine,D
03275,Marine,D
03276,Emmanuel,C
03277,Marine,D
03278,Emmanuel,C
03279,Marine,D
03280,Marine,D
03281,Emmanuel,C
03282,Emmanuel,C
03283,Marine,D
03284,Marine,D
03285,Marine,D
03286,Emmanuel,C
03287,Marine,D
03288,Marine,D
03289,Marine,D
03290,Emmanuel,C
03291,Marine,D
03292,Marine,D
03293,Marine,D
03294,Emmanuel,C
03295,Emmanuel,C
03296,Marine,D
03297,Marine,D
03298,Marine,D
03299,Marine,D
03300,Marine,D
03301,Marine,D
03302,Marine,D
03303,Marine,D
03304,Emmanuel,C
03305,Marine,D
03306,Emmanuel,C
03307,Emmanuel,C
03308,Marine,D
03309,Marine,D
03310,Emmanuel,C
03311,Emmanuel,C
03312,Marine,D
03313,Marine,D
03314,Emmanuel,C
03315,Marine,D
03316,Marine,D
03317,Marine,D
03319,Marine,D
03320,Jean-Luc,G
03321,Emmanuel,C
04001,Marine,D
04004,Marine,D
04005,Jean-Luc,G
04006,Marine,D
04007,Marine,D
04008,Marine,D
04009,Jean-Luc,G
04012,Jean-Luc,G
04013,Marine,D
04016,Jean-Luc,G
04017,Jean-Luc,G
04018,Jean-Luc,G
04019,Emmanuel,C
04020,Marine,D
04021,Jean-Luc,G
04022,Marine,D
04023,Emmanuel,C
04024,Jean-Luc,G
04025,Jean-Luc,G
04026,Marine,D
04027,Marine,D
04028,Jean-Luc,G
04030,Jean-Luc,G
04031,Marine,D
04032,Jean-Luc,G
04033,Jean-Luc,G
04034,Marine,D
04035,Marine,D
04036,Jean-Luc,G
04037,Emmanuel,C
04039,Marine,D
04040,Jean-Luc,G
04041,Emmanuel,C
04042,Marine,D
04043,Emmanuel,C
04045,Marine,D
04046,Marine,D
04047,Marine,D
04049,Marine,D
04050,Jean-Luc,G
04051,Marine,D
04053,Marine,D
04054,Marine,D
04055,Jean-Luc,G
04057,Jean-Luc,G
04058,Marine,D
04059,Jean-Luc,G
04061,Emmanuel,C
04062,Marine,D
04063,Marine,D
04065,Marine,D
04066,Marine,D
04067,Jean-Luc,G
04068,Marine,D
04069,Emmanuel,C
04070,Jean-Luc,G
04072,Marine,D
04073,Emmanuel,C
04074,Jean-Luc,G
04075,Jean-Luc,G
04076,Marine,D
04077,Jean-Luc,G
04079,Marine,D
04081,Emmanuel,C
04084,Marine,D
04085,Emmanuel,C
04086,Emmanuel,C
04087,Jean-Luc,G
04088,Jean-Luc,G
04090,Marine,D
04091,Emmanuel,C
04092,Marine,D
04093,Marine,D
04094,Marine,D
04095,Jean-Luc,G
04096,Marine,D
04097,Marine,D
04099,Marine,D
04101,Emmanuel,C
04102,Marine,D
04104,Jean-Luc,G
04106,Jean-Luc,G
04107,Marine,D
04108,Marine,D
04109,Marine,D
04110,Marine,D
04111,Jean-Luc,G
04112,Emmanuel,C
04113,Marine,D
04115,Marine,D
04116,Marine,D
04118,Emmanuel,C
04120,Emmanuel,C
04121,Marine,D
04122,Jean-Luc,G
04123,Marine,D
04124,Marine,D
04126,Marine,D
04127,Marine,D
04128,Emmanuel,C
04129,Jean-Luc,G
04130,Jean-Luc,G
04132,Marine,D
04133,Jean-Luc,G
04134,Marine,D
04135,Emmanuel,C
04136,Marine,D
04137,Jean-Luc,G
04138,Jean-Luc,G
04139,Marine,D
04140,Jean-Luc,G
04141,Jean-Luc,G
04142,Jean-Luc,G
04143,Marine,D
04144,Jean-Luc,G
04145,Marine,D
04148,Marine,D
04149,Marine,D
04150,Marine,D
04151,Jean-Luc,G
04152,Emmanuel,C
04154,Marine,D
04155,Marine,D
04156,Marine,D
04157,Marine,D
04158,Marine,D
04159,Emmanuel,C
04160,Jean-Luc,G
04161,Jean-Luc,G
04162,Jean-Luc,G
04163,Marine,D
04164,Jean-Luc,G
04166,Marine,D
04167,Marine,D
04169,Emmanuel,C
04170,Jean-Luc,G
04171,Jean-Luc,G
04172,Marine,D
04173,Marine,D
04174,Marine,D
04175,Jean-Luc,G
04176,Emmanuel,C
04177,Emmanuel,C
04178,Jean-Luc,G
04179,Jean-Luc,G
04180,Marine,D
04181,Emmanuel,C
04182,Marine,D
04183,Marine,D
04184,Jean-Luc,G
04186,Emmanuel,C
04187,Jean-Luc,G
04188,Jean-Luc,G
04189,Marine,D
04190,Jean-Luc,G
04191,Emmanuel,C
04192,Jean-Luc,G
04193,Jean-Luc,G
04194,Marine,D
04195,Marine,D
04197,Marine,D
04199,Marine,D
04200,Marine,D
04201,Jean-Luc,G
04202,Marine,D
04203,Marine,D
04204,Marine,D
04205,Marine,D
04206,Jean-Luc,G
04207,Marine,D
04208,Emmanuel,C
04209,Marine,D
04210,Marine,D
04211,Emmanuel,C
04214,Marine,D
04216,Marine,D
04217,Jean-Luc,G
04218,Jean-Luc,G
04219,Marine,D
04220,Marine,D
04222,Emmanuel,C
04224,Emmanuel,C
04226,Marine,D
04227,Jean-Luc,G
04228,Jean-Luc,G
04229,Jean-Luc,G
04230,Marine,D
04231,Marine,D
04233,Marine,D
04234,Marine,D
04235,Jean-Luc,G
04236,Emmanuel,C
04237,Jean-Luc,G
04240,Marine,D
04241,Jean-Luc,G
04242,Marine,D
04244,Marine,D
04245,Marine,D
05001,Jean-Luc,G
05003,Jean-Luc,G
05004,Emmanuel,C
05006,Jean-Luc,G
05007,Emmanuel,C
05008,Marine,D
05009,Emmanuel,C
05010,Marine,D
05011,Marine,D
05012,Jean-Luc,G
05013,Jean-Luc,G
05014,Jean-Luc,G
05016,Jean-Luc,G
05017,Marine,D
05018,Emmanuel,C
05019,Marine,D
05021,Marine,D
05022,Marine,D
05023,Jean-Luc,G
05024,Marine,D
05025,Jean-Luc,G
05026,Emmanuel,C
05027,Marine,D
05028,Marine,D
05029,Emmanuel,C
05031,Jean-Luc,G
05032,Marine,D
05033,Jean-Luc,G
05035,Jean-Luc,G
05036,Jean-Luc,G
05037,Emmanuel,C
05038,Jean-Luc,G
05039,Marine,D
05040,Marine,D
05044,Emmanuel,C
05045,Marine,D
05046,Jean-Luc,G
05047,Jean-Luc,G
05048,Emmanuel,C
05049,Marine,D
05050,Marine,D
05051,Jean-Luc,G
05052,Jean-Luc,G
05053,Marine,D
05054,Marine,D
05055,Jean-Luc,G
05056,Emmanuel,C
05057,Marine,D
05058,Jean-Luc,G
05059,Marine,D
05060,Jean-Luc,G
05061,Emmanuel,C
05062,Emmanuel,C
05063,Emmanuel,C
05064,Emmanuel,C
05065,Jean-Luc,G
05066,Jean-Luc,G
05068,Marine,D
05070,Marine,D
05071,Emmanuel,C
05072,Emmanuel,C
05073,Marine,D
05074,Marine,D
05075,Marine,D
05076,Jean-Luc,G
05077,Emmanuel,C
05078,Marine,D
05079,Emmanuel,C
05080,Jean-Luc,G
05081,Jean-Luc,G
05082,Jean-Luc,G
05084,Marine,D
05085,Emmanuel,C
05086,Emmanuel,C
05087,Jean-Luc,G
05089,Jean-Luc,G
05090,Marine,D
05091,Emmanuel,C
05092,Emmanuel,C
05093,Jean-Luc,G
05094,Jean-Luc,G
05095,Marine,D
05096,Marine,D
05097,Jean-Luc,G
05098,Emmanuel,C
05099,Emmanuel,C
05100,Jean-Luc,G
05101,Jean-Luc,G
05102,Jean-Luc,G
05103,Marine,D
05104,Marine,D
05106,Emmanuel,C
05107,Jean-Luc,G
05108,Jean-Luc,G
05109,Jean-Luc,G
05110,Emmanuel,C
05111,Jean-Luc,G
05112,Jean-Luc,G
05113,Marine,D
05114,Emmanuel,C
05115,Marine,D
05116,Jean-Luc,G
05117,Jean-Luc,G
05118,Marine,D
05119,Marine,D
05121,Marine,D
05122,Jean-Luc,G
05123,Marine,D
05124,Marine,D
05126,Jean-Luc,G
05127,Marine,D
05128,Jean-Luc,G
05129,Emmanuel,C
05130,Emmanuel,C
05131,Jean-Luc,G
05132,Emmanuel,C
05133,Emmanuel,C
05134,Marine,D
05135,Emmanuel,C
05136,Marine,D
05139,Emmanuel,C
05140,Marine,D
05142,Marine,D
05144,Marine,D
05145,Emmanuel,C
05146,Jean-Luc,G
05147,Emmanuel,C
05148,Marine,D
05149,Emmanuel,C
05151,Jean-Luc,G
05152,Emmanuel,C
05153,Emmanuel,C
05154,Marine,D
05155,Jean-Luc,G
05156,Jean-Luc,G
05157,Emmanuel,C
05158,Jean-Luc,G
05159,Emmanuel,C
05160,Jean-Luc,G
05161,Emmanuel,C
05162,Marine,D
05163,Emmanuel,C
05164,Marine,D
05165,Jean-Luc,G
05166,Marine,D
05167,Jean-Luc,G
05168,Jean-Luc,G
05169,Emmanuel,C
05170,Marine,D
05171,Marine,D
05172,Emmanuel,C
05173,Marine,D
05174,Jean-Luc,G
05176,Emmanuel,C
05177,Emmanuel,C
05178,Marine,D
05179,Jean-Luc,G
05180,Jean-Luc,G
05181,Jean-Luc,G
05182,Marine,D
05183,Emmanuel,C
05184,Marine,D
06001,Marine,D
06002,Marine,D
06003,Marine,D
06004,Emmanuel,C
06005,Marine,D
06006,Emmanuel,C
06007,Marine,D
06008,Marine,D
06009,Marine,D
06010,Emmanuel,C
06011,Marine,D
06012,Marine,D
06013,Marine,D
06014,Marine,D
06015,Marine,D
06016,Marine,D
06017,Marine,D
06018,Emmanuel,C
06019,Marine,D
06020,Marine,D
06021,Marine,D
06022,Marine,D
06023,Marine,D
06024,Emmanuel,C
06025,Marine,D
06026,Emmanuel,C
06027,Marine,D
06028,Marine,D
06029,Emmanuel,C
06030,Marine,D
06031,Marine,D
06032,Marine,D
06033,Marine,D
06034,Marine,D
06035,Marine,D
06036,Marine,D
06037,Marine,D
06038,Emmanuel,C
06039,Marine,D
06040,Emmanuel,C
06041,Marine,D
06042,Marine,D
06043,Marine,D
06044,Emmanuel,C
06045,Marine,D
06046,Marine,D
06047,Marine,D
06048,Marine,D
06049,Marine,D
06050,Marine,D
06051,Marine,D
06052,Marine,D
06053,Marine,D
06054,Marine,D
06055,Marine,D
06056,Emmanuel,C
06057,Marine,D
06058,Marine,D
06059,Emmanuel,C
06060,Marine,D
06061,Marine,D
06062,Marine,D
06063,Jean-Luc,G
06064,Marine,D
06065,Marine,D
06066,Marine,D
06067,Marine,D
06068,Marine,D
06069,Marine,D
06070,Marine,D
06071,Marine,D
06072,Marine,D
06073,Emmanuel,C
06074,Marine,D
06075,Marine,D
06076,Jean-Luc,G
06077,Marine,D
06078,Marine,D
06079,Marine,D
06080,Emmanuel,C
06081,Marine,D
06082,Marine,D
06083,Marine,D
06084,Emmanuel,C
06085,Emmanuel,C
06086,Emmanuel,C
06087,Emmanuel,C
06088,Emmanuel,C
06089,Emmanuel,C
06090,Marine,D
06091,Marine,D
06092,Marine,D
06093,Marine,D
06094,Marine,D
06095,Marine,D
06096,Emmanuel,C
06097,Marine,D
06098,Marine,D
06099,Marine,D
06100,Marine,D
06101,Marine,D
06102,Marine,D
06103,Marine,D
06104,Marine,D
06105,Emmanuel,C
06106,Marine,D
06107,Marine,D
06108,Marine,D
06109,Marine,D
06110,Marine,D
06111,Emmanuel,C
06112,Emmanuel,C
06113,Marine,D
06114,Marine,D
06115,Marine,D
06116,Emmanuel,C
06117,Marine,D
06118,Marine,D
06119,Jean-Luc,G
06120,Marine,D
06121,Marine,D
06122,Marine,D
06123,Marine,D
06124,Marine,D
06125,Marine,D
06126,Marine,D
06127,Marine,D
06128,Emmanuel,C
06129,Marine,D
06130,Marine,D
06131,Jean-Luc,G
06132,Jean-Luc,G
06133,Marine,D
06134,Marine,D
06135,Marine,D
06136,Marine,D
06137,Marine,D
06138,Marine,D
06139,Emmanuel,C
06140,Marine,D
06141,Marine,D
06142,Marine,D
06143,Marine,D
06144,Marine,D
06145,Marine,D
06146,Marine,D
06147,Marine,D
06148,Emmanuel,C
06149,Marine,D
06150,Marine,D
06151,Marine,D
06152,Emmanuel,C
06153,Marine,D
06154,Marine,D
06155,Marine,D
06156,Marine,D
06157,Emmanuel,C
06158,Marine,D
06159,Emmanuel,C
06160,Emmanuel,C
06161,Marine,D
06162,Marine,D
06163,Marine,D
07001,Marine,D
07002,Jean-Luc,G
07003,Jean-Luc,G
07004,Jean-Luc,G
07005,Jean-Luc,G
07006,Jean-Luc,G
07007,Emmanuel,C
07008,Marine,D
07009,Marine,D
07010,Jean-Luc,G
07011,Jean-Luc,G
07012,Marine,D
07013,Marine,D
07014,Emmanuel,C
07015,Marine,D
07017,Jean-Luc,G
07018,Marine,D
07019,Jean-Luc,G
07020,Marine,D
07022,Marine,D
07023,Emmanuel,C
07024,Jean-Luc,G
07025,Jean-Luc,G
07026,Emmanuel,C
07027,Marine,D
07028,Jean-Luc,G
07029,Jean-Luc,G
07030,Jean-Luc,G
07031,Jean-Luc,G
07032,Emmanuel,C
07033,Marine,D
07034,Marine,D
07035,Jean-Luc,G
07036,Marine,D
07037,Emmanuel,C
07038,Emmanuel,C
07039,Marine,D
07040,Marine,D
07041,Emmanuel,C
07042,Marine,D
07044,Marine,D
07045,Marine,D
07047,Emmanuel,C
07048,Jean-Luc,G
07049,Jean-Luc,G
07050,Jean-Luc,G
07051,Marine,D
07052,Marine,D
07053,Jean-Luc,G
07054,Emmanuel,C
07055,Emmanuel,C
07056,Marine,D
07058,Jean-Luc,G
07059,Marine,D
07060,Jean-Luc,G
07061,Emmanuel,C
07062,Jean-Luc,G
07063,Marine,D
07064,Emmanuel,C
07065,Jean-Luc,G
07066,Marine,D
07067,Emmanuel,C
07068,Marine,D
07069,Emmanuel,C
07070,Marine,D
07071,Marine,D
07072,Jean-Luc,G
07073,Marine,D
07074,Jean-Luc,G
07075,Marine,D
07076,Marine,D
07077,Jean-Luc,G
07078,Emmanuel,C
07079,Jean-Luc,G
07080,Jean-Luc,G
07081,Jean-Luc,G
07082,Marine,D
07083,Jean-Luc,G
07084,Marine,D
07085,Emmanuel,C
07086,Marine,D
07087,Jean-Luc,G
07088,Jean-Luc,G
07089,Marine,D
07090,Marine,D
07091,Emmanuel,C
07092,Emmanuel,C
07093,Jean-Luc,G
07094,Jean-Luc,G
07095,Marine,D
07096,Jean-Luc,G
07097,Emmanuel,C
07098,Jean-Luc,G
07099,Jean-Luc,G
07100,Jean-Luc,G
07101,Jean-Luc,G
07102,Emmanuel,C
07103,Emmanuel,C
07104,Marine,D
07105,Marine,D
07106,Marine,D
07107,Jean-Luc,G
07108,Marine,D
07109,Jean-Luc,G
07110,Jean-Luc,G
07111,Jean-Luc,G
07112,Jean-Luc,G
07113,Emmanuel,C
07114,Emmanuel,C
07115,Emmanuel,C
07116,Marine,D
07117,Jean-Luc,G
07118,Jean-Luc,G
07119,Marine,D
07120,Emmanuel,C
07121,Marine,D
07122,Marine,D
07123,Marine,D
07124,Emmanuel,C
07126,Jean-Luc,G
07127,Marine,D
07128,Emmanuel,C
07129,Emmanuel,C
07130,Marine,D
07131,Jean-Luc,G
07132,Jean-Luc,G
07133,Jean-Luc,G
07134,Jean-Luc,G
07136,Marine,D
07137,Éric,D
07138,Marine,D
07139,Jean-Luc,G
07140,Marine,D
07141,Jean-Luc,G
07142,Marine,D
07143,Marine,D
07144,Emmanuel,C
07145,Jean-Luc,G
07146,Jean-Luc,G
07147,Jean-Luc,G
07148,Jean-Luc,G
07149,Jean-Luc,G
07150,Emmanuel,C
07151,Emmanuel,C
07152,Emmanuel,C
07153,Marine,D
07154,Marine,D
07155,Jean-Luc,G
07156,Marine,D
07157,Marine,D
07158,Emmanuel,C
07159,Jean-Luc,G
07160,Jean-Luc,G
07161,Marine,D
07162,Emmanuel,C
07163,Jean-Luc,G
07165,Marine,D
07166,Jean-Luc,G
07167,Jean-Luc,G
07168,Marine,D
07169,Marine,D
07170,Jean-Luc,G
07171,Jean-Luc,G
07172,Marine,D
07173,Emmanuel,C
07174,Marine,D
07175,Jean,C
07176,Jean-Luc,G
07177,Marine,D
07178,Marine,D
07179,Jean-Luc,G
07181,Marine,D
07182,Marine,D
07183,Marine,D
07184,Marine,D
07185,Jean-Luc,G
07186,Jean-Luc,G
07187,Jean-Luc,G
07188,Marine,D
07189,Emmanuel,C
07190,Marine,D
07191,Marine,D
07192,Marine,D
07193,Jean-Luc,G
07194,Jean-Luc,G
07195,Emmanuel,C
07196,Jean-Luc,G
07197,Marine,D
07198,Marine,D
07199,Marine,D
07200,Marine,D
07201,Marine,D
07202,Jean-Luc,G
07203,Emmanuel,C
07204,Emmanuel,C
07205,Marine,D
07206,Marine,D
07207,Marine,D
07208,Jean-Luc,G
07209,Marine,D
07210,Jean-Luc,G
07211,Jean-Luc,G
07212,Marine,D
07213,Jean-Luc,G
07214,Marine,D
07215,Marine,D
07216,Emmanuel,C
07217,Marine,D
07218,Marine,D
07219,Marine,D
07220,Emmanuel,C
07221,Marine,D
07222,Emmanuel,C
07223,Jean-Luc,G
07224,Marine,D
07225,Emmanuel,C
07226,Marine,D
07227,Marine,D
07228,Emmanuel,C
07229,Marine,D
07230,Jean-Luc,G
07231,Marine,D
07232,Marine,D
07233,Jean-Luc,G
07234,Emmanuel,C
07235,Emmanuel,C
07236,Emmanuel,C
07237,Emmanuel,C
07238,Jean-Luc,G
07239,Jean-Luc,G
07240,Emmanuel,C
07241,Marine,D
07242,Emmanuel,C
07243,Marine,D
07244,Jean-Luc,G
07245,Emmanuel,C
07247,Jean-Luc,G
07248,Marine,D
07249,Marine,D
07250,Marine,D
07251,Marine,D
07253,Jean-Luc,G
07254,Jean-Luc,G
07255,Marine,D
07257,Marine,D
07258,Emmanuel,C
07259,Marine,D
07260,Marine,D
07261,Emmanuel,C
07262,Emmanuel,C
07263,Jean-Luc,G
07264,Marine,D
07265,Marine,D
07266,Jean-Luc,G
07267,Marine,D
07268,Marine,D
07269,Emmanuel,C
07270,Jean-Luc,G
07272,Emmanuel,C
07273,Jean-Luc,G
07274,Jean-Luc,G
07275,Jean-Luc,G
07276,Marine,D
07277,Jean-Luc,G
07278,Jean-Luc,G
07279,Marine,D
07280,Jean-Luc,G
07281,Emmanuel,C
07282,Éric,D
07283,Marine,D
07284,Jean-Luc,G
07285,Marine,D
07286,Jean-Luc,G
07287,Emmanuel,C
07288,Emmanuel,C
07289,Marine,D
07290,Jean-Luc,G
07291,Marine,D
07292,Marine,D
07293,Marine,D
07294,Marine,D
07295,Marine,D
07296,Marine,D
07297,Marine,D
07298,Marine,D
07299,Jean-Luc,G
07300,Marine,D
07301,Marine,D
07302,Marine,D
07303,Jean-Luc,G
07304,Jean-Luc,G
07305,Jean-Luc,G
07306,Marine,D
07307,Jean-Luc,G
07308,Marine,D
07309,Marine,D
07310,Marine,D
07311,Jean-Luc,G
07312,Marine,D
07313,Marine,D
07314,Jean-Luc,G
07315,Jean-Luc,G
07316,Emmanuel,C
07317,Marine,D
07318,Jean-Luc,G
07319,Marine,D
07321,Marine,D
07322,Marine,D
07323,Emmanuel,C
07324,Emmanuel,C
07325,Marine,D
07326,Marine,D
07327,Jean-Luc,G
07328,Jean-Luc,G
07329,Jean-Luc,G
07330,Marine,D
07331,Marine,D
07332,Emmanuel,C
07333,Marine,D
07334,Jean-Luc,G
07335,Emmanuel,C
07336,Jean-Luc,G
07337,Marine,D
07338,Marine,D
07339,Marine,D
07340,Jean-Luc,G
07341,Marine,D
07342,Marine,D
07343,Jean-Luc,G
07344,Marine,D
07345,Emmanuel,C
07346,Marine,D
07347,Marine,D
07348,Jean-Luc,G
07349,Marine,D
08001,Marine,D
08003,Marine,D
08004,Marine,D
08005,Emmanuel,C
08006,Marine,D
08008,Marine,D
08010,Marine,D
08011,Marine,D
08013,Marine,D
08014,Emmanuel,C
08015,Marine,D
08016,Marine,D
08017,Marine,D
08018,Marine,D
08019,Marine,D
08020,Emmanuel,C
08021,Emmanuel,C
08022,Marine,D
08023,Marine,D
08024,Marine,D
08025,Marine,D
08026,Marine,D
08027,Emmanuel,C
08028,Marine,D
08029,Marine,D
08030,Marine,D
08031,Emmanuel,C
08032,Marine,D
08033,Emmanuel,C
08034,Marine,D
08035,Emmanuel,C
08036,Marine,D
08037,Marine,D
08038,Marine,D
08039,Marine,D
08040,Marine,D
08041,Marine,D
08043,Marine,D
08044,Marine,D
08045,Marine,D
08046,Marine,D
08047,Marine,D
08048,Marine,D
08049,Marine,D
08052,Emmanuel,C
08053,Marine,D
08055,Marine,D
08056,Marine,D
08057,Marine,D
08058,Marine,D
08059,Emmanuel,C
08060,Marine,D
08061,Emmanuel,C
08062,Emmanuel,C
08063,Marine,D
08064,Emmanuel,C
08065,Marine,D
08066,Marine,D
08067,Marine,D
08069,Marine,D
08070,Marine,D
08071,Marine,D
08073,Marine,D
08074,Marine,D
08075,Jean-Luc,G
08076,Marine,D
08077,Marine,D
08078,Marine,D
08080,Marine,D
08081,Marine,D
08082,Emmanuel,C
08083,Marine,D
08084,Marine,D
08085,Marine,D
08086,Marine,D
08087,Marine,D
08088,Marine,D
08089,Marine,D
08090,Marine,D
08092,Marine,D
08094,Marine,D
08095,Emmanuel,C
08096,Emmanuel,C
08097,Marine,D
08098,Marine,D
08099,Marine,D
08100,Emmanuel,C
08101,Marine,D
08102,Marine,D
08103,Marine,D
08104,Emmanuel,C
08105,Marine,D
08106,Marine,D
08107,Marine,D
08109,Emmanuel,C
08110,Marine,D
08111,Marine,D
08113,Marine,D
08115,Marine,D
08116,Marine,D
08117,Marine,D
08119,Marine,D
08120,Marine,D
08121,Emmanuel,C
08122,Marine,D
08123,Marine,D
08124,Marine,D
08125,Marine,D
08126,Marine,D
08128,Marine,D
08130,Emmanuel,C
08131,Emmanuel,C
08132,Marine,D
08133,Marine,D
08134,Emmanuel,C
08135,Marine,D
08136,Marine,D
08137,Marine,D
08138,Marine,D
08139,Marine,D
08140,Marine,D
08141,Marine,D
08142,Marine,D
08143,Emmanuel,C
08144,Marine,D
08145,Marine,D
08146,Marine,D
08147,Marine,D
08148,Marine,D
08149,Marine,D
08150,Emmanuel,C
08151,Emmanuel,C
08153,Marine,D
08154,Emmanuel,C
08155,Marine,D
08156,Marine,D
08158,Marine,D
08159,Emmanuel,C
08160,Emmanuel,C
08161,Jean,C
08162,Marine,D
08163,Marine,D
08164,Marine,D
08165,Marine,D
08166,Marine,D
08167,Marine,D
08168,Marine,D
08169,Marine,D
08170,Marine,D
08171,Marine,D
08172,Marine,D
08173,Marine,D
08174,Marine,D
08175,Marine,D
08176,Emmanuel,C
08178,Marine,D
08179,Marine,D
08180,Marine,D
08182,Marine,D
08183,Marine,D
08184,Marine,D
08185,Marine,D
08186,Marine,D
08187,Marine,D
08188,Marine,D
08189,Marine,D
08190,Jean-Luc,G
08191,Marine,D
08192,Marine,D
08193,Marine,D
08194,Marine,D
08195,Marine,D
08196,Marine,D
08197,Emmanuel,C
08198,Marine,D
08199,Marine,D
08200,Marine,D
08201,Emmanuel,C
08202,Marine,D
08203,Marine,D
08204,Marine,D
08205,Marine,D
08206,Marine,D
08207,Marine,D
08208,Marine,D
08209,Marine,D
08210,Marine,D
08211,Marine,D
08212,Marine,D
08214,Marine,D
08215,Marine,D
08216,Marine,D
08217,Marine,D
08218,Marine,D
08219,Marine,D
08220,Marine,D
08222,Marine,D
08223,Emmanuel,C
08225,Emmanuel,C
08226,Marine,D
08228,Marine,D
08229,Marine,D
08230,Marine,D
08232,Marine,D
08233,Marine,D
08234,Marine,D
08235,Marine,D
08236,Emmanuel,C
08237,Marine,D
08238,Marine,D
08239,Marine,D
08240,Marine,D
08242,Marine,D
08243,Marine,D
08244,Emmanuel,C
08245,Marine,D
08246,Emmanuel,C
08247,Jean-Luc,G
08248,Marine,D
08249,Marine,D
08250,Marine,D
08251,Marine,D
08252,Marine,D
08254,Marine,D
08255,Marine,D
08256,Marine,D
08257,Marine,D
08259,Marine,D
08260,Marine,D
08262,Marine,D
08263,Marine,D
08264,Marine,D
08268,Marine,D
08269,Marine,D
08271,Marine,D
08272,Marine,D
08273,Marine,D
08274,Marine,D
08275,Emmanuel,C
08276,Marine,D
08277,Marine,D
08278,Marine,D
08279,Marine,D
08280,Marine,D
08281,Marine,D
08282,Marine,D
08283,Marine,D
08284,Marine,D
08286,Marine,D
08287,Emmanuel,C
08288,Marine,D
08289,Marine,D
08291,Emmanuel,C
08293,Marine,D
08294,Emmanuel,C
08295,Marine,D
08296,Emmanuel,C
08297,Marine,D
08298,Emmanuel,C
08300,Emmanuel,C
08301,Emmanuel,C
08302,Marine,D
08303,Marine,D
08304,Marine,D
08305,Marine,D
08306,Marine,D
08307,Marine,D
08308,Marine,D
08309,Marine,D
08310,Marine,D
08311,Marine,D
08312,Emmanuel,C
08313,Emmanuel,C
08314,Marine,D
08315,Marine,D
08316,Marine,D
08317,Emmanuel,C
08318,Marine,D
08319,Marine,D
08320,Marine,D
08321,Marine,D
08322,Marine,D
08323,Marine,D
08324,Marine,D
08325,Marine,D
08326,Marine,D
08327,Marine,D
08328,Marine,D
08329,Marine,D
08330,Marine,D
08331,Marine,D
08332,Jean,C
08333,Marine,D
08334,Marine,D
08335,Emmanuel,C
08336,Marine,D
08338,Marine,D
08339,Emmanuel,C
08340,Marine,D
08341,Marine,D
08342,Marine,D
08343,Marine,D
08344,Marine,D
08346,Emmanuel,C
08347,Marine,D
08348,Marine,D
08349,Marine,D
08350,Marine,D
08351,Emmanuel,C
08352,Marine,D
08353,Marine,D
08354,Marine,D
08355,Marine,D
08356,Marine,D
08357,Marine,D
08358,Marine,D
08360,Marine,D
08361,Marine,D
08362,Marine,D
08363,Marine,D
08364,Marine,D
08365,Marine,D
08366,Marine,D
08367,Marine,D
08368,Marine,D
08369,Marine,D
08370,Marine,D
08372,Marine,D
08373,Marine,D
08374,Marine,D
08375,Marine,D
08376,Marine,D
08377,Marine,D
08378,Marine,D
08379,Emmanuel,C
08380,Marine,D
08381,Marine,D
08382,Marine,D
08383,Marine,D
08384,Emmanuel,C
08385,Emmanuel,C
08386,Marine,D
08387,Marine,D
08388,Emmanuel,C
