Code géographique,Elu,Orientation
57192,Marine,EXD
57193,Emmanuel,C
57194,Emmanuel,C
57195,Marine,EXD
57196,Marine,EXD
57197,Marine,EXD
57198,Marine,EXD
57199,Emmanuel,C
57200,Emmanuel,C
57201,Marine,EXD
57202,Marine,EXD
57203,Emmanuel,C
57204,Emmanuel,C
57205,Marine,EXD
57206,Jean-Luc,EXG
57207,Jean-Luc,EXG
57208,Marine,EXD
57209,Marine,EXD
57210,Marine,EXD
57211,Marine,EXD
57212,Emmanuel,C
57213,Marine,EXD
57214,Emmanuel,C
57215,Marine,EXD
57216,Marine,EXD
57217,Marine,EXD
57218,Emmanuel,C
57219,Marine,EXD
57220,Emmanuel,C
57221,Marine,EXD
57222,Marine,EXD
57224,Marine,EXD
57225,Marine,EXD
57226,Marine,EXD
57227,Marine,EXD
57228,Marine,EXD
57229,Marine,EXD
57230,Marine,EXD
57231,Marine,EXD
57232,Marine,EXD
57233,Marine,EXD
57234,Marine,EXD
57235,Marine,EXD
57236,Marine,EXD
57237,Marine,EXD
57238,Marine,EXD
57239,Marine,EXD
57240,Marine,EXD
57241,Marine,EXD
57242,Marine,EXD
57244,Marine,EXD
57245,Emmanuel,C
57246,Marine,EXD
57247,Marine,EXD
57248,Marine,EXD
57249,Emmanuel,C
57250,Marine,EXD
57251,Marine,EXD
57252,Marine,EXD
57253,Marine,EXD
57254,Marine,EXD
57255,Marine,EXD
57256,Marine,EXD
57257,Marine,EXD
57258,Marine,EXD
57259,Marine,EXD
57260,Marine,EXD
57261,Marine,EXD
57262,Marine,EXD
57263,Marine,EXD
57264,Marine,EXD
57265,Emmanuel,C
57266,Marine,EXD
57267,Marine,EXD
57268,Marine,EXD
57269,Marine,EXD
57270,Marine,EXD
57271,Marine,EXD
57272,Marine,EXD
57273,Marine,EXD
57274,Marine,EXD
57275,Marine,EXD
57276,Marine,EXD
57277,Marine,EXD
57278,Marine,EXD
57280,Marine,EXD
57281,Marine,EXD
57282,Emmanuel,C
57283,Marine,EXD
57284,Jean-Luc,EXG
57286,Marine,EXD
57287,Emmanuel,C
57288,Marine,EXD
57289,Marine,EXD
57290,Marine,EXD
57291,Marine,EXD
57292,Marine,EXD
57293,Marine,EXD
57294,Marine,EXD
57295,Emmanuel,C
57296,Marine,EXD
57297,Marine,EXD
57298,Marine,EXD
57299,Marine,EXD
57300,Marine,EXD
57301,Marine,EXD
57302,Marine,EXD
57303,Marine,EXD
57304,Marine,EXD
57305,Marine,EXD
57306,Marine,EXD
57307,Emmanuel,C
57308,Marine,EXD
57309,Emmanuel,C
57310,Marine,EXD
57311,Marine,EXD
57312,Marine,EXD
57313,Marine,EXD
57314,Marine,EXD
57315,Marine,EXD
57316,Marine,EXD
57317,Emmanuel,C
57318,Marine,EXD
57319,Marine,EXD
57320,Marine,EXD
57321,Marine,EXD
57322,Marine,EXD
57323,Emmanuel,C
57324,Marine,EXD
57325,Marine,EXD
57326,Marine,EXD
57328,Marine,EXD
57329,Marine,EXD
57330,Marine,EXD
57331,Marine,EXD
57332,Marine,EXD
57333,Marine,EXD
57334,Marine,EXD
57335,Emmanuel,C
57336,Marine,EXD
57337,Marine,EXD
57338,Marine,EXD
57339,Marine,EXD
57340,Marine,EXD
57341,Marine,EXD
57342,Marine,EXD
57343,Emmanuel,C
57344,Marine,EXD
57345,Marine,EXD
57346,Marine,EXD
57347,Marine,EXD
57348,Marine,EXD
57349,Marine,EXD
57350,Emmanuel,C
57351,Marine,EXD
57352,Emmanuel,C
57353,Marine,EXD
57354,Marine,EXD
57355,Marine,EXD
57356,Emmanuel,C
57357,Marine,EXD
57358,Marine,EXD
57359,Marine,EXD
57360,Marine,EXD
57361,Marine,EXD
57362,Marine,EXD
57364,Emmanuel,C
57365,Emmanuel,C
57366,Marine,EXD
57367,Marine,EXD
57368,Marine,EXD
57370,Marine,EXD
57371,Marine,EXD
57372,Marine,EXD
57373,Marine,EXD
57374,Marine,EXD
57375,Emmanuel,C
57376,Marine,EXD
57377,Marine,EXD
57379,Marine,EXD
57380,Marine,EXD
57381,Marine,EXD
57382,Marine,EXD
57383,Emmanuel,C
57384,Marine,EXD
57385,Emmanuel,C
57386,Marine,EXD
57387,Marine,EXD
57388,Marine,EXD
57389,Marine,EXD
57390,Marine,EXD
57391,Marine,EXD
57392,Marine,EXD
57393,Marine,EXD
57394,Marine,EXD
57395,Marine,EXD
57396,Emmanuel,C
57397,Emmanuel,C
57398,Marine,EXD
57399,Marine,EXD
57401,Marine,EXD
57402,Emmanuel,C
57403,Marine,EXD
57404,Marine,EXD
57405,Jean-Luc,EXG
57406,Marine,EXD
57407,Marine,EXD
57408,Marine,EXD
57409,Marine,EXD
57410,Marine,EXD
57411,Marine,EXD
57412,Emmanuel,C
57413,Marine,EXD
57414,Marine,EXD
57415,Emmanuel,C
57416,Marine,EXD
57417,Marine,EXD
57418,Marine,EXD
57419,Marine,EXD
57421,Emmanuel,C
57422,Marine,EXD
57423,Marine,EXD
57424,Marine,EXD
57425,Marine,EXD
57426,Marine,EXD
57427,Marine,EXD
57428,Marine,EXD
57430,Marine,EXD
57431,Emmanuel,C
57433,Marine,EXD
57434,Marine,EXD
57436,Marine,EXD
57437,Emmanuel,C
57438,Emmanuel,C
57439,Emmanuel,C
57440,Marine,EXD
57441,Emmanuel,C
57442,Marine,EXD
57443,Marine,EXD
57444,Marine,EXD
57445,Emmanuel,C
57446,Marine,EXD
57447,Emmanuel,C
57448,Marine,EXD
57449,Emmanuel,C
57451,Marine,EXD
57452,Emmanuel,C
57453,Marine,EXD
57454,Emmanuel,C
57455,Emmanuel,C
57456,Emmanuel,C
57457,Marine,EXD
57459,Marine,EXD
57460,Marine,EXD
57461,Marine,EXD
57462,Marine,EXD
57463,Emmanuel,C
57464,Marine,EXD
57465,Marine,EXD
57466,Marine,EXD
57467,Emmanuel,C
57468,Marine,EXD
57469,Marine,EXD
57470,Nicolas,D
57471,Marine,EXD
57472,Marine,EXD
57473,Marine,EXD
57474,Marine,EXD
57475,Emmanuel,C
57476,Marine,EXD
57477,Marine,EXD
57478,Marine,EXD
57479,Emmanuel,C
57480,Emmanuel,C
57481,Marine,EXD
57482,Emmanuel,C
57483,Marine,EXD
57484,Marine,EXD
57485,Marine,EXD
57486,Marine,EXD
57487,Emmanuel,C
57488,Marine,EXD
57489,Marine,EXD
57490,Marine,EXD
57491,Marine,EXD
57492,Marine,EXD
57493,Marine,EXD
57494,Marine,EXD
57495,Marine,EXD
57496,Emmanuel,C
57497,Marine,EXD
57498,Marine,EXD
57499,Marine,EXD
57500,Marine,EXD
57501,Marine,EXD
57502,Emmanuel,C
57504,Marine,EXD
57505,Marine,EXD
57506,Marine,EXD
57507,Marine,EXD
57508,Marine,EXD
57509,Marine,EXD
57510,Emmanuel,C
57511,Emmanuel,C
57512,Emmanuel,C
57513,Marine,EXD
57514,Marine,EXD
57515,Marine,EXD
57516,Marine,EXD
57517,Marine,EXD
57518,Marine,EXD
57519,Marine,EXD
57520,Marine,EXD
57521,Marine,EXD
57524,Marine,EXD
57525,Emmanuel,C
57526,Marine,EXD
57527,Emmanuel,C
57528,Marine,EXD
57529,Marine,EXD
57530,Marine,EXD
57531,Marine,EXD
57532,Marine,EXD
57533,Emmanuel,C
57534,Emmanuel,C
57535,Marine,EXD
57536,Marine,EXD
57537,Marine,EXD
57538,Marine,EXD
57539,Marine,EXD
57540,Marine,EXD
57541,Marine,EXD
57542,Marine,EXD
57543,Marine,EXD
57544,Marine,EXD
57545,Emmanuel,C
57546,Emmanuel,C
57547,Emmanuel,C
57548,Marine,EXD
57549,Marine,EXD
57550,Marine,EXD
57551,Marine,EXD
57552,Emmanuel,C
57553,Emmanuel,C
57554,Emmanuel,C
57555,Marine,EXD
57556,Marine,EXD
57557,Emmanuel,C
57558,Marine,EXD
57559,Marine,EXD
57560,Marine,EXD
57561,Marine,EXD
57562,Emmanuel,C
57563,Marine,EXD
57564,Marine,EXD
57565,Emmanuel,C
57566,Marine,EXD
57567,Marine,EXD
57568,Marine,EXD
57569,Emmanuel,C
57570,Marine,EXD
57571,Marine,EXD
57572,Marine,EXD
57573,Marine,EXD
57574,Emmanuel,C
57575,Emmanuel,C
57576,Marine,EXD
57577,Marine,EXD
57578,Emmanuel,C
57579,Marine,EXD
57580,Marine,EXD
57581,Marine,EXD
57582,Marine,EXD
57583,Marine,EXD
57584,Marine,EXD
57586,Marine,EXD
57587,Marine,EXD
57588,Emmanuel,C
57589,Marine,EXD
57590,Marine,EXD
57591,Marine,EXD
57592,Marine,EXD
57593,Marine,EXD
57594,Marine,EXD
57595,Marine,EXD
57596,Marine,EXD
57597,Marine,EXD
57598,Marine,EXD
57599,Marine,EXD
57600,Emmanuel,C
57601,Emmanuel,C
57602,Emmanuel,C
57603,Emmanuel,C
57604,Emmanuel,C
57605,Marine,EXD
57606,Marine,EXD
57607,Emmanuel,C
57609,Jean-Luc,EXG
57610,Marine,EXD
57611,Marine,EXD
57612,Emmanuel,C
57613,Emmanuel,C
57614,Marine,EXD
57615,Marine,EXD
57616,Emmanuel,C
57617,Marine,EXD
57618,Marine,EXD
57619,Marine,EXD
57620,Marine,EXD
57621,Marine,EXD
57622,Marine,EXD
57623,Marine,EXD
57624,Emmanuel,C
57625,Marine,EXD
57626,Marine,EXD
57627,Marine,EXD
57628,Marine,EXD
57629,Marine,EXD
57630,Emmanuel,C
57631,Marine,EXD
57633,Marine,EXD
57634,Emmanuel,C
57635,Marine,EXD
57636,Marine,EXD
57637,Marine,EXD
57638,Marine,EXD
57639,Marine,EXD
57640,Emmanuel,C
57641,Emmanuel,C
57642,Emmanuel,C
57643,Marine,EXD
57644,Marine,EXD
57645,Marine,EXD
57647,Marine,EXD
57648,Marine,EXD
57649,Emmanuel,C
57650,Emmanuel,C
57651,Marine,EXD
57652,Emmanuel,C
57653,Marine,EXD
57654,Emmanuel,C
57655,Emmanuel,C
57656,Emmanuel,C
57657,Marine,EXD
57658,Marine,EXD
57659,Marine,EXD
57660,Marine,EXD
57661,Marine,EXD
57662,Emmanuel,C
57663,Marine,EXD
57664,Marine,EXD
57665,Marine,EXD
57666,Emmanuel,C
57667,Marine,EXD
57668,Marine,EXD
57669,Marine,EXD
57670,Marine,EXD
57671,Marine,EXD
57672,Emmanuel,C
57673,Marine,EXD
57674,Emmanuel,C
57675,Marine,EXD
57676,Marine,EXD
57677,Marine,EXD
57678,Emmanuel,C
57679,Marine,EXD
57680,Marine,EXD
57681,Marine,EXD
57682,Jean-Luc,EXG
57683,Jean-Luc,EXG
57684,Marine,EXD
57685,Emmanuel,C
57686,Marine,EXD
57687,Marine,EXD
57689,Emmanuel,C
57690,Marine,EXD
57691,Emmanuel,C
57692,Marine,EXD
57693,Emmanuel,C
57694,Emmanuel,C
57695,Marine,EXD
57696,Marine,EXD
57697,Marine,EXD
57698,Marine,EXD
57700,Marine,EXD
57701,Emmanuel,C
57702,Emmanuel,C
57703,Marine,EXD
57704,Marine,EXD
57705,Marine,EXD
57706,Marine,EXD
57707,Marine,EXD
57708,Marine,EXD
57709,Marine,EXD
57711,Marine,EXD
57712,Marine,EXD
57713,Marine,EXD
57714,Marine,EXD
57715,Marine,EXD
57716,Emmanuel,C
57717,Marine,EXD
57718,Marine,EXD
57719,Marine,EXD
57720,Marine,EXD
57721,Marine,EXD
57723,Marine,EXD
57724,Marine,EXD
57725,Marine,EXD
57726,Marine,EXD
57727,Marine,EXD
57728,Marine,EXD
57730,Emmanuel,C
57731,Emmanuel,C
57732,Marine,EXD
57733,Emmanuel,C
57734,Marine,EXD
57736,Marine,EXD
57737,Marine,EXD
57738,Emmanuel,C
57739,Marine,EXD
57740,Emmanuel,C
57741,Emmanuel,C
57742,Marine,EXD
57743,Marine,EXD
57745,Marine,EXD
57746,Marine,EXD
57747,Marine,EXD
57748,Marine,EXD
57749,Marine,EXD
57750,Marine,EXD
57751,Jean-Luc,EXG
57752,Marine,EXD
57753,Emmanuel,C
57754,Marine,EXD
57755,Marine,EXD
57756,Marine,EXD
57757,Emmanuel,C
57759,Marine,EXD
57760,Marine,EXD
57761,Marine,EXD
57762,Marine,EXD
57763,Emmanuel,C
57764,Emmanuel,C
57765,Marine,EXD
57767,Emmanuel,C
58001,Marine,EXD
58002,Marine,EXD
58003,Marine,EXD
58004,Emmanuel,C
58005,Marine,EXD
58006,Marine,EXD
58007,Marine,EXD
58008,Marine,EXD
58009,Marine,EXD
58010,Marine,EXD
58011,Emmanuel,C
58012,Marine,EXD
58013,Emmanuel,C
58014,Marine,EXD
58015,Marine,EXD
58016,Emmanuel,C
58017,Emmanuel,C
58018,Emmanuel,C
58019,Emmanuel,C
58020,Marine,EXD
58021,Marine,EXD
58023,Emmanuel,C
58024,Marine,EXD
58025,Marine,EXD
58026,Emmanuel,C
58027,Marine,EXD
58028,Emmanuel,C
58029,Marine,EXD
58030,Marine,EXD
58031,Marine,EXD
58032,Marine,EXD
58033,Marine,EXD
58034,Marine,EXD
58035,Marine,EXD
58036,Emmanuel,C
58037,Marine,EXD
58038,Marine,EXD
58039,Marine,EXD
58040,Marine,EXD
58041,Marine,EXD
58042,Marine,EXD
58043,Marine,EXD
58044,Marine,EXD
58045,Emmanuel,C
58046,Marine,EXD
58047,Marine,EXD
58048,Emmanuel,C
58049,Emmanuel,C
58050,Emmanuel,C
58051,Marine,EXD
58052,Emmanuel,C
58053,Marine,EXD
58054,Emmanuel,C
58055,Emmanuel,C
58056,Marine,EXD
58057,Marine,EXD
58058,Emmanuel,C
58059,Marine,EXD
58060,Marine,EXD
58061,Emmanuel,C
58062,Marine,EXD
58063,Marine,EXD
58064,Marine,EXD
58065,Emmanuel,C
58066,Jean-Luc,EXG
58067,Marine,EXD
58068,Marine,EXD
58069,Marine,EXD
58070,Jean-Luc,EXG
58071,Emmanuel,C
58072,Marine,EXD
58073,Emmanuel,C
58074,Marine,EXD
58075,Emmanuel,C
58076,Emmanuel,C
58077,Marine,EXD
58078,Marine,EXD
58079,Marine,EXD
58080,Marine,EXD
58081,Marine,EXD
58082,Marine,EXD
58083,Emmanuel,C
58084,Marine,EXD
58085,Marine,EXD
58086,Marine,EXD
58087,Marine,EXD
58088,Emmanuel,C
58089,Marine,EXD
58090,Marine,EXD
58092,Emmanuel,C
58093,Emmanuel,C
58094,Marine,EXD
58095,Emmanuel,C
58096,Marine,EXD
58097,Marine,EXD
58098,Marine,EXD
58099,Marine,EXD
58101,Marine,EXD
58102,Marine,EXD
58103,Marine,EXD
58104,Marine,EXD
58105,Marine,EXD
58106,Marine,EXD
58107,Jean-Luc,EXG
58108,Marine,EXD
58109,Marine,EXD
58110,Marine,EXD
58111,Jean-Luc,EXG
58112,Marine,EXD
58113,Marine,EXD
58114,Emmanuel,C
58115,Marine,EXD
58116,Marine,EXD
58117,Marine,EXD
58118,Marine,EXD
58119,Marine,EXD
58120,Jean-Luc,EXG
58121,Marine,EXD
58122,Emmanuel,C
58123,Emmanuel,C
58124,Marine,EXD
58125,Marine,EXD
58126,Marine,EXD
58127,Marine,EXD
58128,Jean-Luc,EXG
58129,Emmanuel,C
58130,Emmanuel,C
58131,Marine,EXD
58132,Marine,EXD
58133,Marine,EXD
58134,Marine,EXD
58135,Marine,EXD
58136,Marine,EXD
58137,Marine,EXD
58138,Emmanuel,C
58139,Emmanuel,C
58140,Emmanuel,C
58141,Marine,EXD
58142,Emmanuel,C
58143,Marine,EXD
58144,Marine,EXD
58145,Emmanuel,C
58146,Marine,EXD
58147,Marine,EXD
58148,Marine,EXD
58149,Emmanuel,C
58150,Marine,EXD
58151,Marine,EXD
58152,Marine,EXD
58153,Emmanuel,C
58154,Marine,EXD
58155,Marine,EXD
58156,Marine,EXD
58157,Emmanuel,C
58158,Marine,EXD
58159,Marine,EXD
58160,Emmanuel,C
58161,Marine,EXD
58162,Marine,EXD
58163,Marine,EXD
58164,Marine,EXD
58165,Emmanuel,C
58166,Emmanuel,C
58168,Emmanuel,C
58169,Marine,EXD
58170,Marine,EXD
58171,Emmanuel,C
58172,Marine,EXD
58173,Marine,EXD
58174,Marine,EXD
58175,Marine,EXD
58176,Emmanuel,C
58177,Marine,EXD
58178,Marine,EXD
58179,Emmanuel,C
58180,Emmanuel,C
58181,Emmanuel,C
58182,Marine,EXD
58183,Jean-Luc,EXG
58184,Emmanuel,C
58185,Marine,EXD
58186,Marine,EXD
58187,Marine,EXD
58188,Emmanuel,C
58189,Marine,EXD
58190,Marine,EXD
58191,Marine,EXD
58192,Marine,EXD
58193,Marine,EXD
58194,Emmanuel,C
58195,Emmanuel,C
58196,Marine,EXD
58197,Emmanuel,C
58198,Marine,EXD
58199,Emmanuel,C
58200,Emmanuel,C
58201,Jean-Luc,EXG
58202,Marine,EXD
58203,Marine,EXD
58204,Marine,EXD
58205,Emmanuel,C
58206,Marine,EXD
58207,Marine,EXD
58208,Marine,EXD
58209,Marine,EXD
58210,Marine,EXD
58211,Jean-Luc,EXG
58212,Marine,EXD
58213,Marine,EXD
58214,Marine,EXD
58215,Marine,EXD
58216,Emmanuel,C
58217,Emmanuel,C
58218,Marine,EXD
58219,Emmanuel,C
58220,Jean-Luc,EXG
58221,Emmanuel,C
58222,Marine,EXD
58223,Marine,EXD
58224,Marine,EXD
58225,Marine,EXD
58226,Emmanuel,C
58227,Marine,EXD
58228,Marine,EXD
58229,Marine,EXD
58230,Marine,EXD
58231,Marine,EXD
58232,Marine,EXD
58233,Emmanuel,C
58234,Marine,EXD
58235,Marine,EXD
58236,Emmanuel,C
58237,Emmanuel,C
58238,Emmanuel,C
58239,Marine,EXD
58240,Marine,EXD
58241,Marine,EXD
58242,Marine,EXD
58243,Marine,EXD
58244,Jean-Luc,EXG
58245,Marine,EXD
58246,Marine,EXD
58247,Marine,EXD
58248,Marine,EXD
58249,Emmanuel,C
58250,Marine,EXD
58251,Marine,EXD
58252,Marine,EXD
58253,Marine,EXD
58254,Emmanuel,C
58255,Emmanuel,C
58256,Marine,EXD
58257,Emmanuel,C
58258,Marine,EXD
58259,Marine,EXD
58260,Marine,EXD
58261,Marine,EXD
58262,Marine,EXD
58263,Marine,EXD
58264,Marine,EXD
58265,Marine,EXD
58266,Emmanuel,C
58267,Marine,EXD
58268,Marine,EXD
58269,Marine,EXD
58270,Marine,EXD
58271,Emmanuel,C
58272,Emmanuel,C
58273,Marine,EXD
58274,Marine,EXD
58275,Marine,EXD
58276,Emmanuel,C
58277,Emmanuel,C
58278,Marine,EXD
58279,Marine,EXD
58280,Marine,EXD
58281,Emmanuel,C
58282,Marine,EXD
58283,Jean-Luc,EXG
58284,Emmanuel,C
58285,Emmanuel,C
58286,Marine,EXD
58287,Emmanuel,C
58288,Emmanuel,C
58289,Marine,EXD
58290,Jean-Luc,EXG
58291,Marine,EXD
58292,Marine,EXD
58293,Marine,EXD
58294,Marine,EXD
58295,Marine,EXD
58296,Marine,EXD
58297,Marine,EXD
58298,Marine,EXD
58299,Marine,EXD
58300,Marine,EXD
58301,Marine,EXD
58302,Marine,EXD
58303,Emmanuel,C
58304,Marine,EXD
58305,Emmanuel,C
58306,Marine,EXD
58307,Marine,EXD
58308,Marine,EXD
58309,Jean-Luc,EXG
58310,Marine,EXD
58311,Marine,EXD
58312,Jean-Luc,EXG
58313,Marine,EXD
59001,Marine,EXD
59002,Marine,EXD
59003,Marine,EXD
59004,Emmanuel,C
59005,Marine,EXD
59006,Marine,EXD
59007,Marine,EXD
59008,Marine,EXD
59009,Jean-Luc,EXG
59010,Marine,EXD
59011,Marine,EXD
59012,Marine,EXD
59013,Emmanuel,C
59014,Marine,EXD
59015,Marine,EXD
59016,Marine,EXD
59017,Marine,EXD
59018,Marine,EXD
59019,Marine,EXD
59021,Marine,EXD
59022,Emmanuel,C
59023,Marine,EXD
59024,Marine,EXD
59025,Emmanuel,C
59026,Marine,EXD
59027,Emmanuel,C
59028,Marine,EXD
59029,Emmanuel,C
59031,Marine,EXD
59032,Marine,EXD
59033,Marine,EXD
59034,Emmanuel,C
59035,Marine,EXD
59036,Marine,EXD
59037,Marine,EXD
59038,Marine,EXD
59039,Marine,EXD
59041,Marine,EXD
59042,Emmanuel,C
59043,Marine,EXD
59044,Emmanuel,C
59045,Marine,EXD
59046,Marine,EXD
59047,Marine,EXD
59048,Marine,EXD
59049,Marine,EXD
59050,Marine,EXD
59051,Marine,EXD
59052,Marine,EXD
59053,Marine,EXD
59054,Marine,EXD
59055,Marine,EXD
59056,Emmanuel,C
59057,Marine,EXD
59058,Marine,EXD
59059,Marine,EXD
59060,Marine,EXD
59061,Marine,EXD
59062,Marine,EXD
59063,Marine,EXD
59064,Marine,EXD
59065,Marine,EXD
59066,Marine,EXD
59067,Marine,EXD
59068,Marine,EXD
59069,Marine,EXD
59070,Marine,EXD
59071,Emmanuel,C
59072,Emmanuel,C
59073,Emmanuel,C
59074,Marine,EXD
59075,Marine,EXD
59076,Marine,EXD
59077,Marine,EXD
59078,Marine,EXD
59079,Marine,EXD
59080,Marine,EXD
59081,Marine,EXD
59082,Marine,EXD
59083,Marine,EXD
59084,Marine,EXD
59085,Marine,EXD
59086,Marine,EXD
59087,Marine,EXD
59088,Emmanuel,C
59089,Marine,EXD
59090,Emmanuel,C
59091,Emmanuel,C
59092,Marine,EXD
59093,Emmanuel,C
59094,Marine,EXD
59096,Emmanuel,C
59097,Marine,EXD
59098,Emmanuel,C
59099,Marine,EXD
59100,Emmanuel,C
59101,Marine,EXD
59102,Marine,EXD
59103,Marine,EXD
59104,Marine,EXD
59105,Emmanuel,C
59106,Emmanuel,C
59107,Marine,EXD
59108,Marine,EXD
59109,Emmanuel,C
59110,Marine,EXD
59111,Marine,EXD
59112,Marine,EXD
59113,Marine,EXD
59114,Marine,EXD
59115,Marine,EXD
59116,Emmanuel,C
59117,Marine,EXD
59118,Marine,EXD
59119,Marine,EXD
59120,Marine,EXD
59121,Marine,EXD
59122,Marine,EXD
59123,Emmanuel,C
59124,Emmanuel,C
59125,Marine,EXD
59126,Marine,EXD
59127,Emmanuel,C
59128,Emmanuel,C
59129,Emmanuel,C
59130,Marine,EXD
59131,Marine,EXD
59132,Marine,EXD
59133,Emmanuel,C
59134,Marine,EXD
59135,Emmanuel,C
59136,Marine,EXD
59137,Marine,EXD
59138,Marine,EXD
59139,Marine,EXD
59140,Marine,EXD
59141,Marine,EXD
59142,Marine,EXD
59143,Emmanuel,C
59144,Marine,EXD
59145,Emmanuel,C
59146,Emmanuel,C
59147,Emmanuel,C
59148,Marine,EXD
59149,Marine,EXD
59150,Emmanuel,C
59151,Marine,EXD
59152,Marine,EXD
59153,Marine,EXD
59155,Marine,EXD
59156,Marine,EXD
59157,Marine,EXD
59158,Emmanuel,C
59159,Marine,EXD
59160,Marine,EXD
59161,Marine,EXD
59162,Emmanuel,C
59163,Emmanuel,C
59164,Marine,EXD
59165,Marine,EXD
59166,Emmanuel,C
59167,Marine,EXD
59168,Emmanuel,C
59169,Marine,EXD
59170,Marine,EXD
59171,Emmanuel,C
59172,Marine,EXD
59173,Emmanuel,C
59174,Marine,EXD
59175,Emmanuel,C
59176,Marine,EXD
59177,Marine,EXD
59178,Marine,EXD
59179,Marine,EXD
59180,Emmanuel,C
59181,Marine,EXD
59182,Marine,EXD
59183,Marine,EXD
59184,Marine,EXD
59185,Marine,EXD
59186,Marine,EXD
59187,Emmanuel,C
59188,Marine,EXD
59189,Marine,EXD
59190,Marine,EXD
59191,Marine,EXD
59192,Marine,EXD
59193,Emmanuel,C
59194,Marine,EXD
59195,Emmanuel,C
59196,Emmanuel,C
59197,Emmanuel,C
59198,Marine,EXD
59199,Emmanuel,C
59200,Marine,EXD
59201,Emmanuel,C
59202,Emmanuel,C
59203,Marine,EXD
59204,Marine,EXD
59205,Marine,EXD
59206,Marine,EXD
59207,Marine,EXD
59208,Emmanuel,C
59209,Marine,EXD
59210,Emmanuel,C
59211,Marine,EXD
59212,Marine,EXD
59213,Marine,EXD
59214,Marine,EXD
59215,Emmanuel,C
59216,Marine,EXD
59217,Marine,EXD
59218,Marine,EXD
59219,Marine,EXD
59220,Jean-Luc,EXG
59221,Emmanuel,C
59222,Emmanuel,C
59223,Marine,EXD
59224,Marine,EXD
59225,Marine,EXD
59226,Marine,EXD
59227,Marine,EXD
59228,Marine,EXD
59229,Emmanuel,C
59230,Marine,EXD
59231,Marine,EXD
59232,Marine,EXD
59233,Marine,EXD
59234,Marine,EXD
59236,Marine,EXD
59237,Marine,EXD
59238,Marine,EXD
59239,Marine,EXD
59240,Marine,EXD
59241,Marine,EXD
59242,Marine,EXD
59243,Marine,EXD
59244,Marine,EXD
59246,Marine,EXD
59247,Emmanuel,C
59249,Marine,EXD
59250,Emmanuel,C
59251,Marine,EXD
59252,Emmanuel,C
59253,Marine,EXD
59254,Marine,EXD
59255,Marine,EXD
59256,Emmanuel,C
59257,Emmanuel,C
59258,Emmanuel,C
59259,Emmanuel,C
59260,Marine,EXD
59261,Marine,EXD
59262,Marine,EXD
59263,Marine,EXD
59264,Marine,EXD
59265,Marine,EXD
59266,Emmanuel,C
59267,Marine,EXD
59268,Marine,EXD
59269,Marine,EXD
59270,Marine,EXD
59271,Jean-Luc,EXG
59272,Marine,EXD
59273,Marine,EXD
59274,Marine,EXD
59275,Emmanuel,C
59276,Marine,EXD
59277,Emmanuel,C
59278,Marine,EXD
59279,Marine,EXD
59280,Marine,EXD
59281,Emmanuel,C
59282,Marine,EXD
59283,Marine,EXD
59284,Marine,EXD
59285,Marine,EXD
59286,Marine,EXD
59287,Marine,EXD
59288,Marine,EXD
59289,Marine,EXD
59290,Marine,EXD
59291,Marine,EXD
59292,Marine,EXD
59293,Marine,EXD
59294,Marine,EXD
59295,Marine,EXD
59296,Marine,EXD
59297,Marine,EXD
59299,Emmanuel,C
59300,Marine,EXD
59301,Marine,EXD
59302,Marine,EXD
59303,Emmanuel,C
59304,Emmanuel,C
59305,Marine,EXD
59306,Marine,EXD
59307,Marine,EXD
59308,Emmanuel,C
59309,Marine,EXD
59310,Marine,EXD
59311,Marine,EXD
59312,Marine,EXD
59313,Marine,EXD
59314,Marine,EXD
59315,Marine,EXD
59316,Emmanuel,C
59317,Marine,EXD
59318,Marine,EXD
59319,Marine,EXD
59320,Marine,EXD
59321,Marine,EXD
59322,Marine,EXD
59323,Emmanuel,C
59324,Marine,EXD
59325,Emmanuel,C
59326,Marine,EXD
59327,Marine,EXD
59328,Emmanuel,C
59329,Marine,EXD
59330,Emmanuel,C
59331,Marine,EXD
59332,Emmanuel,C
59333,Marine,EXD
59334,Marine,EXD
59335,Emmanuel,C
59336,Marine,EXD
59337,Marine,EXD
59338,Marine,EXD
59339,Emmanuel,C
59340,Emmanuel,C
59341,Marine,EXD
59342,Emmanuel,C
59343,Emmanuel,C
59344,Marine,EXD
59345,Marine,EXD
59346,Jean-Luc,EXG
59347,Marine,EXD
59348,Marine,EXD
59349,Marine,EXD
59350,Jean-Luc,EXG
59351,Marine,EXD
59352,Emmanuel,C
59353,Marine,EXD
59354,Marine,EXD
59356,Emmanuel,C
59357,Marine,EXD
59358,Marine,EXD
59359,Marine,EXD
59360,Jean-Luc,EXG
59361,Marine,EXD
59363,Marine,EXD
59364,Emmanuel,C
59365,Jean-Luc,EXG
59366,Marine,EXD
59367,Emmanuel,C
59368,Emmanuel,C
59369,Marine,EXD
59370,Marine,EXD
59371,Emmanuel,C
59372,Marine,EXD
59374,Marine,EXD
59375,Marine,EXD
59377,Marine,EXD
59378,Emmanuel,C
59379,Marine,EXD
59381,Emmanuel,C
59382,Marine,EXD
59383,Marine,EXD
59384,Marine,EXD
59385,Marine,EXD
59386,Emmanuel,C
59387,Marine,EXD
59388,Emmanuel,C
59389,Marine,EXD
59390,Marine,EXD
59391,Marine,EXD
59392,Jean-Luc,EXG
